Feedback ID,Comment,Rating,Feedback Date,Product ID,Customer ID
907,Love this 32gb micro sd card. I put it in my Samsung Galaxy Note phone. I just returned from a 3 day trip where I used it as my camera/video recorder. I kept it on HD quality the whole time. No problems at all. The only reason I did not give it a 5 star rating was because it actually only had 29gb of space instead of 32. If that is the norm then please excuse my ignorance!,4,29/05/2022,152,421
908,"I've never had a problem with Sandisk memory products (I use their &#34;ultra&#34; compact flash for my other camera), and this one is cut from the cloth. A great product with no problems... I will continue to demand Sandisk!",5,30/05/2022,42,98
909,How can you review a SanDisk card?  It works.  It stores pictures and other items on my phone.  Zero problems with it.,5,31/05/2022,65,81
910,this card is use in a galaxy S4; read and write speed is very good. the card comes ready to use out of the box,5,01/06/2022,137,479
911,I use this in my Galaxy Tab 3 It is great and I have not had any issues with it.,5,02/06/2022,150,47
912,Ordered several of these as they are much cheaper then at Best Buy. Use in my GoPro and they work great. I prefer several 32GBs over 64GBs just in case they do get corrupted you aren't losing as much data.,5,03/06/2022,53,348
913,Great memory card! Got this on one Amazon's daily deals at a terrific price! Getting ready to upgrade my cell phone and want to have a larger capacity memory card ready to go. This is just what I needed!,5,04/06/2022,211,69
914,"Works fine my Virgin Mobile HTC EVO V. The phone didn't recognize it at first, but after formatting it's all good.",4,05/06/2022,44,186
915,32 GB on top of my 16GB from my Samsung  S4.  Memory Card with adapter included.  Fit exactly on my phone.  Price was lower than buying in another phone store.,5,06/06/2022,91,123
916,"I got this to upgrade my surface pro 2's storage and it works nicely, what do I store on it? Bunch of MP3's and games on steam.It works well, the games run fine, boot pretty quick, the one issues I had was installing the games, sometimes the card would vanish from the drive and I'd have to pop it in and out to get it to go again, however I feel like that could be software related as nothing like that happened while playing a game.Best idea is to install the game on the surface, move the files over manually to the card, &#34;tell steam to uninstall the game&#34; to erase it from the list, then hit install, point it to the folder on the card, then it'll spot the files, download only a few things and bam, it works.About the card itself, I wouldn't rely on multitasking off this thing, as it's not meant for that- as in if you're playing music off this card, do not install a game at the same time. It's fast at 1 thing, not many.",4,07/06/2022,46,286
917,"The card was working great. I own quite a few for several of my devices. One that I bough in 2012 suddenly died. I went to the SanDisk website and did a chat support. The Tech tried some quick troubleshooting and after about five minutes asked for my info for an RMA. The process was quick and easy. Like I said, this one suddenly died, no idea why. Luckily I didn't have anything important on it at the time. This is the only one I've ever had fail, and like I said, the RMA process was a breeze. I really like these cards and the customer service was great. For reference, I run these cards in a Samsung Galaxy SII (hercules) - 32 gb, Motorola Droid (sholes) - 16 gb, Motorola Droid 3 (solana) - 32 gb, Samsung Galaxy Note 10.1 (2012) (GT-N8013) -32 gb, it was the Note one that failed. I also have a GoPro but I run the golden SanDisk cards in that, but they are twice the price! I will continue to buy these cards regardless of this isolated incident.",4,08/06/2022,69,148
918,"I mean, its obvious lies, this whole 64GB thing.. you get maybe 60 if you are lucky..Seems to work ok so far.",4,09/06/2022,176,397
919,I take lots of pics with my phone (Samsung 4S) and this helps free up space on my phone. I've not had any issues with it so far.,5,10/06/2022,237,365
920,"exactly what I neededTook the old 32 GB card out of my Samsung Galaxy S4 to put in my digital recorder so I bought this new 64 GB card for the phone.As advertised, very fast and stable (I try to transfer as many of my apps to external media on the phone to free memory on the phone) and I have not had one problem as of yet.Highly recommended",5,11/06/2022,106,67
921,"We always come straight to Amazon for our memory card needs, and SanDisk is one of the reliable names in this category.  Lots of usable memory for minimum cost outlay so there is no downside to this product. Max out storage on your compatible devices!",5,12/06/2022,42,235
922,This is the best Class 10 MicroSD card I own. I have compared it to my other cards and it out performs all other cards I have. It came with a SD to microSD card converter which is a nice plus. This card come pre-formatted to work with Android devices and Windows devices. Can't get much easier than that.Great card + fast shipping = no complaints,5,13/06/2022,108,19
923,Would recommend friends. Worked as expected and transfer is speedy. Always a fan of SanDisk where they make they product quality.,5,14/06/2022,45,237
924,Purchased for school district.  I haven't heard any complaints (which I would) so I can only assume that everything is okay.,5,15/06/2022,250,242
925,This product is great my phone doesnt lock up anymore. I was wondering what a class 10 was and i found out that it means it runs faster than the normal black micro sd card (most are a class 1 or 2) that your smart phone comes with..this card makes a difference in how fast i can get on the internet to...,5,16/06/2022,195,283
926,"Before purchasing this I had a SanDisk 16GB Class 2 microSDHC. Needless to say, I didn't see the need in purchasing one of these. Then I began to read how Class 10 cards really do process recordings faster and records pictures faster. I didn't believe it, so I put it to the test. Using it in my Samsung Galaxy sIII, I installed it and recorded videos, took pictures, and played music on it. I also downloaded PDFs for work and other documents to it. In every test, it was far faster than any other class, and you can tell a difference between the classes. To close, I would just say don't settle for a lower class because it's cheaper. Wait for these to go on sale (because you know as well as I do that they will) and purchase one then. There is no reason to get a card in a lower class.",5,17/06/2022,66,168
